environmentScore,socialScore,governanceScore,highestControversy,beta,avg_return,momentum_6m
1.8764069432883397,4.81,1.9643112344262046,2.0,1.036,0.0007274558722924954,0.25162163054848147
2.382320061012899,11.48,2.1029138978649784,4.0,1.439,0.0011262765815569181,0.3865609379705824
0.9400072584914712,11.16,2.5265283244788197,4.0,1.039,0.0016259496919544738,0.6060949988020623
1.7351891177396608,5.18,1.5686159179138452,2.0,0.913,-0.0002884800109464803,-0.14526956171725347
1.536867219599265,10.68,2.020222182019865,1.0,0.991,0.0004234588183815511,0.10245214839404229
1.7544036826842861,11.63,1.6582280766035324,1.0,1.009,0.0017172874197775617,0.672359745327653
0.6312717768418579,12.76,2.551006451492524,2.0,1.353,0.0010367393568918933,0.3878263870155689
1.7119945007591924,5.55,1.9329696377795786,2.0,1.159,0.0014851952132639973,0.5719180283787769
2.378619779270043,8.9,2.0719132752590443,2.0,1.906,-0.00025243930396660566,-0.16080476235333255
0.039220713153281295,2.88,1.6409365794934714,2.0,0.596,0.0004539745229008702,0.09553031585863114
1.0885619528146082,11.19,2.2700619012884857,2.0,1.068,0.00036038661769209374,0.0598733918304197
1.589235205116581,17.72,2.1065702090680882,3.0,1.678,0.0012669991107654354,0.48645301684012904
1.463255402256019,5.56,1.5602476682433286,2.0,1.003,0.00045968625967100844,0.15398333714291293
2.9922261342247034,7.2,2.0769384114617173,2.0,1.164,0.00022739894286876922,0.025975436958813884
1.0331844833456545,7.24,2.149433913499871,1.0,0.924,0.0011218055047609206,0.4323079707390925
1.9615022438151495,7.0,1.6956156086751528,2.0,1.31,0.0014383764304500765,0.563436140888173
1.7173950539391927,12.08,2.2353763433005955,1.0,0.984,0.00024178396874125583,0.07261298130424983
2.4840729690394228,10.59,2.0844290831908747,3.0,1.027,-1.2292778937115127e-05,-0.02938209620255503
0.6678293725756554,4.14,1.8870696490323797,2.0,1.203,0.0006496817935787023,0.18739384548064067
0.10436001532424277,5.05,1.958685340544036,2.0,1.083,0.0008792902348955088,0.3019720150600639
2.6609585935683597,10.68,1.9459101490553132,3.0,0.248,-0.000695173249344438,-0.2534978482039946
1.0986122886681098,5.67,1.9851308622085946,2.0,0.861,-0.00017654601933170548,-0.10768188998962633
1.4469189829363254,4.58,1.8748743759385615,1.0,1.341,0.0003859659233881838,0.10536053960445006
